01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala,09. Símbolo,10. Valor
2017,,Freixo de Espada à Cinta,Município,,,,,,20.9
2017,,Fronteira,Município,,,,,,19.4
2017,,Funchal,Município,,,,,,10.5
2017,,Fundão,Município,,,,,,14.3
2017,,Gavião,Município,,,,,,24.8
2017,,Góis,Município,,,,,,21.4
2017,,Golegã,Município,,,,,,18.7
2017,,Gondomar,Município,,,,,,8.5
2017,,Gouveia,Município,,,,,,18.4
2017,,Grândola,Município,,,,,,13.9
2017,,Guarda,Município,,,,,,12.0
2017,,Guimarães,Município,,,,,,7.5
2017,,Horta,Município,,,,,,10.1
2017,,Idanha-a-Nova,Município,,,,,,25.0
2017,,Ílhavo,Município,,,,,,9.1
2017,,Lagoa,Município,,,,,,10.4
2017,,Lagoa [R.A.A.],Município,,,,,,6.8
2017,,Lagos,Município,,,,,,11.5
2017,,Lajes das Flores,Município,,,,,,12.5
2017,,Lajes do Pico,Município,,,,,,12.2
2017,,Lamego,Município,,,,,,10.5
2017,,Leiria,Município,,,,,,8.9
2017,,Lisboa,Município,,,,,,12.0
2017,,Loulé,Município,,,,,,11.1
2017,,Loures,Município,,,,,,8.8
2017,,Lourinhã,Município,,,,,,11.3
2017,,Lousã,Município,,,,,,7.6
2017,,Lousada,Município,,,,,,6.9
2017,,Mação,Município,,,,,,25.5
2017,,Macedo de Cavaleiros,Município,,,,,,13.1
2017,,Machico,Município,,,,,,10.5
2017,,Madalena,Município,,,,,,14.9
2017,,Mafra,Município,,,,,,7.9
2017,,Maia,Município,,,,,,8.1
2017,,Mangualde,Município,,,,,,13.0
2017,,Manteigas,Município,,,,,,13.5
2017,,Marco de Canaveses,Município,,,,,,7.7
2017,,Marinha Grande,Município,,,,,,9.7
2017,,Marvão,Município,,,,,,20.3
2017,,Matosinhos,Município,,,,,,9.0
2017,,Mealhada,Município,,,,,,11.3
2017,,Mêda,Município,,,,,,16.6
2017,,Melgaço,Município,,,,,,24.3
2017,,Mértola,Município,,,,,,17.5
2017,,Mesão Frio,Município,,,,,,13.4
2017,,Mira,Município,,,,,,11.7
2017,,Miranda do Corvo,Município,,,,,,14.6
2017,,Miranda do Douro,Município,,,,,,21.2
2017,,Mirandela,Município,,,,,,14.5
2017,,Mogadouro,Município,,,,,,16.6
2017,,Moimenta da Beira,Município,,,,,,12.5
2017,,Moita,Município,,,,,,11.1
2017,,Monção,Município,,,,,,15.6
2017,,Monchique,Município,,,,,,18.7
2017,,Mondim de Basto,Município,,,,,,12.7
2017,,Monforte,Município,,,,,,17.6
2017,,Montalegre,Município,,,,,,15.1
2017,,Montemor-o-Novo,Município,,,,,,15.0
2017,,Montemor-o-Velho,Município,,,,,,14.4
2017,,Montijo,Município,,,,,,10.5
2017,,Mora,Município,,,,,,21.9
2017,,Mortágua,Município,,,,,,15.3
2017,,Moura,Município,,,,,,15.0
2017,,Mourão,Município,,,,,,17.5
2017,,Murça,Município,,,,,,13.7
2017,,Murtosa,Município,,,,,,11.5
2017,,Nazaré,Município,,,,,,11.0
2017,,Nelas,Município,,,,,,12.7
2017,,Nisa,Município,,,,,,25.0
2017,,Nordeste,Município,,,,,,12.8
2017,,Óbidos,Município,,,,,,12.3
2017,,Odemira,Município,,,,,,13.2
2017,,Odivelas,Município,,,,,,8.6
2017,,Oeiras,Município,,,,,,9.1
2017,,Oleiros,Município,,,,,,20.4
2017,,Olhão,Município,,,,,,11.7
2017,,Oliveira de Azeméis,Município,,,,,,8.5
2017,,Oliveira de Frades,Município,,,,,,11.5
2017,,Oliveira do Bairro,Município,,,,,,12.8
2017,,Oliveira do Hospital,Município,,,,,,13.1
2017,,Ourém,Município,,,,,,12.6
2017,,Ourique,Município,,,,,,21.6
2017,,Ovar,Município,,,,,,8.9
2017,,Paços de Ferreira,Município,,,,,,7.6
2017,,Palmela,Município,,,,,,9.5
2017,,Pampilhosa da Serra,Município,,,,,,22.2
2017,,Paredes,Município,,,,,,7.0
2017,,Paredes de Coura,Município,,,,,,16.3
2017,,Pedrógão Grande,Município,,,,,,24.9
2017,,Penacova,Município,,,,,,13.7
2017,,Penafiel,Município,,,,,,8.0
2017,,Penalva do Castelo,Município,,,,,,15.1
2017,,Penamacor,Município,,,,,,20.9
2017,,Penedono,Município,,,,,,17.5
2017,,Penela,Município,,,,,,18.5
2017,,Peniche,Município,,,,,,12.2
2017,,Peso da Régua,Município,,,,,,11.8
2017,,Pinhel,Município,,,,,,14.2
2017,,Pombal,Município,,,,,,14.1
2017,,Ponta Delgada,Município,,,,,,8.2
2017,,Ponta do Sol,Município,,,,,,11.3
2017,,Ponte da Barca,Município,,,,,,14.9
2017,,Ponte de Lima,Município,,,,,,11.0
2017,,Ponte de Sor,Município,,,,,,14.8
2017,,Portalegre,Município,,,,,,12.9
2017,,Portel,Município,,,,,,18.9
2017,,Portimão,Município,,,,,,10.8
2017,,Porto,Município,,,,,,12.6
2017,,Porto de Mós,Município,,,,,,11.2
2017,,Porto Moniz,Município,,,,,,19.1
2017,,Porto Santo,Município,,,,,,8.6
2017,,Póvoa de Lanhoso,Município,,,,,,10.3
2017,,Póvoa de Varzim,Município,,,,,,8.3
2017,,Povoação,Município,,,,,,13.6
2017,,Proença-a-Nova,Município,,,,,,20.7
2017,,Redondo,Município,,,,,,15.9
2017,,Reguengos de Monsaraz,Município,,,,,,15.7
2017,,Resende,Município,,,,,,13.4
2017,,Ribeira Brava,Município,,,,,,10.3
2017,,Ribeira de Pena,Município,,,,,,15.2
2017,,Ribeira Grande,Município,,,,,,7.5
2017,,Rio Maior,Município,,,,,,12.7
2017,,Sabrosa,Município,,,,,,11.4
2017,,Sabugal,Município,,,,,,25.5
2017,,Salvaterra de Magos,Município,,,,,,12.9
2017,,Santa Comba Dão,Município,,,,,,12.9
2017,,Santa Cruz,Município,,,,,,6.2
2017,,Santa Cruz da Graciosa,Município,,,,,,12.0
2017,,Santa Cruz das Flores,Município,,,,,,16.6
2017,,Santa Maria da Feira,Município,,,,,,8.0
2017,,Santa Marta de Penaguião,Município,,,,,,14.9
2017,,Santana,Município,,,,,,15.6
2017,,Santarém,Município,,,,,,12.4
2017,,Santiago do Cacém,Município,,,,,,13.2
2017,,Santo Tirso,Município,,,,,,10.3
2017,,São Brás de Alportel,Município,,,,,,13.8
2017,,São João da Madeira,Município,,,,,,8.3
2017,,São João da Pesqueira,Município,,,,,,13.5
2017,,São Pedro do Sul,Município,,,,,,12.9
2017,,São Roque do Pico,Município,,,,,,12.3
2017,,São Vicente,Município,,,,,,14.5
2017,,Sardoal,Município,,,,,,13.9
2017,,Sátão,Município,,,,,,12.7
2017,,Seia,Município,,,,,,15.3
2017,,Seixal,Município,,,,,,8.1
2017,,Sernancelhe,Município,,,,,,15.8
2017,,Serpa,Município,,,,,,16.2
2017,,Sertã,Município,,,,,,12.1
2017,,Sesimbra,Município,,,,,,9.6
2017,,Setúbal,Município,,,,,,11.0
2017,,Sever do Vouga,Município,,,,,,11.5
2017,,Silves,Município,,,,,,14.1
2017,,Sines,Município,,,,,,11.1
2017,,Sintra,Município,,,,,,7.5
2017,,Sobral de Monte Agraço,Município,,,,,,10.5
2017,,Soure,Município,,,,,,16.4
2017,,Sousel,Município,,,,,,18.5
2017,,Tábua,Município,,,,,,14.3
2017,,Tabuaço,Município,,,,,,14.6
2017,,Tarouca,Município,,,,,,11.1
2017,,Tavira,Município,,,,,,14.2
2017,,Terras de Bouro,Município,,,,,,15.0
2017,,Tomar,Município,,,,,,15.3
2017,,Tondela,Município,,,,,,15.8
2017,,Torre de Moncorvo,Município,,,,,,16.0
2017,,Torres Novas,Município,,,,,,14.3
2017,,Torres Vedras,Município,,,,,,11.6
2017,,Trancoso,Município,,,,,,15.7
2017,,Trofa,Município,,,,,,7.3
2017,,Vagos,Município,,,,,,11.5
2017,,Vale de Cambra,Município,,,,,,11.1
2017,,Valença,Município,,,,,,15.5
2017,,Valongo,Município,,,,,,7.8
2017,,Valpaços,Município,,,,,,18.7
2017,,Velas,Município,,,,,,10.8
2017,,Vendas Novas,Município,,,,,,13.7
2017,,Viana do Alentejo,Município,,,,,,19.0
2017,,Viana do Castelo,Município,,,,,,10.2
2017,,Vidigueira,Município,,,,,,18.9
2017,,Vieira do Minho,Município,,,,,,13.1
2017,,Vila da Praia da Vitória,Município,,,,,,9.7
2017,,Vila de Rei,Município,,,,,,27.4
2017,,Vila do Bispo,Município,,,,,,15.1
2017,,Vila do Conde,Município,,,,,,8.5
2017,,Vila do Porto,Município,,,,,,7.8
2017,,Vila Flor,Município,,,,,,14.5
2017,,Vila Franca de Xira,Município,,,,,,7.6
2017,,Vila Franca do Campo,Município,,,,,,9.0
2017,,Vila Nova da Barquinha,Município,,,,,,12.5
2017,,Vila Nova de Cerveira,Município,,,,,,12.3
2017,,Vila Nova de Famalicão,Município,,,,,,8.2
2017,,Vila Nova de Foz Côa,Município,,,,,,19.7
2017,,Vila Nova de Gaia,Município,,,,,,8.5
2017,,Vila Nova de Paiva,Município,,,,,,13.8
2017,,Vila Nova de Poiares,Município,,,,,,14.7
2017,,Vila Pouca de Aguiar,Município,,,,,,15.6
2017,,Vila Real,Município,,,,,,10.0
2017,,Vila Real de Santo António,Município,,,,,,11.6
2017,,Vila Velha de Ródão,Município,,,,,,24.3
2017,,Vila Verde,Município,,,,,,9.1
2017,,Vila Viçosa,Município,,,,,,12.4
2017,,Vimioso,Município,,,,,,26.3
2017,,Vinhais,Município,,,,,,18.2
2017,,Viseu,Município,,,,,,10.4
2017,,Vizela,Município,,,,,,6.3
2017,,Vouzela,Município,,,,,,16.5
2018,,Abrantes,Município,,,,,,15.3
2018,,Águeda,Município,,,,,,10.8
2018,,Aguiar da Beira,Município,,,,,,21.9
2018,,Alandroal,Município,,,,,,18.5
2018,,Albergaria-a-Velha,Município,,,,,,11.0
2018,,Albufeira,Município,,,,,,9.4
2018,,Alcácer do Sal,Município,,,,,,13.8
2018,,Alcanena,Município,,,,,,12.2
2018,,Alcobaça,Município,,,,,,12.0
2018,,Alcochete,Município,,,,,,8.5
2018,,Alcoutim,Município,,,,,,27.4
2018,,Alenquer,Município,,,,,,10.3
2018,,Alfândega da Fé,Município,,,,,,15.1
2018,,Alijó,Município,,,,,,16.3
2018,,Aljezur,Município,,,,,,12.3
2018,,Aljustrel,Município,,,,,,15.9
2018,,Almada,Município,,,,,,11.9
2018,,Almeida,Município,,,,,,23.8
2018,,Almeirim,Município,,,,,,14.5
2018,,Almodôvar,Município,,,,,,18.1
2018,,Alpiarça,Município,,,,,,16.8
2018,,Alter do Chão,Município,,,,,,22.2
2018,,Alvaiázere,Município,,,,,,20.2
2018,,Alvito,Município,,,,,,16.2
2018,,Amadora,Município,,,,,,9.9
2018,,Amarante,Município,,,,,,9.9
2018,,Amares,Município,,,,,,9.2
2018,,Anadia,Município,,,,,,13.8
2018,,Angra do Heroísmo,Município,,,,,,9.9
2018,,Ansião,Município,,,,,,16.6
2018,,Arcos de Valdevez,Município,,,,,,17.1
2018,,Arganil,Município,,,,,,18.1
2018,,Armamar,Município,,,,,,16.1
2018,,Arouca,Município,,,,,,11.8
2018,,Arraiolos,Município,,,,,,14.2
2018,,Arronches,Município,,,,,,26.5
2018,,Arruda dos Vinhos,Município,,,,,,11.4
2018,,Aveiro,Município,,,,,,8.9
2018,,Avis,Município,,,,,,17.9
2018,,Azambuja,Município,,,,,,11.2
2018,,Baião,Município,,,,,,11.4
2018,,Barcelos,Município,,,,,,8.2
2018,,Barrancos,Município,,,,,,18.2
2018,,Barreiro,Município,,,,,,11.9
2018,,Batalha,Município,,,,,,10.6
2018,,Beja,Município,,,,,,15.0
2018,,Belmonte,Município,,,,,,13.3
2018,,Benavente,Município,,,,,,9.0
2018,,Bombarral,Município,,,,,,13.9
2018,,Borba,Município,,,,,,16.6
2018,,Boticas,Município,,,,,,18.7
2018,,Braga,Município,,,,,,6.8
2018,,Bragança,Município,,,,,,13.2
2018,,Cabeceiras de Basto,Município,,,,,,11.9
2018,,Cadaval,Município,,,,,,16.8
2018,,Caldas da Rainha,Município,,,,,,12.3
2018,,Calheta [R.A.A.],Município,,,,,,12.0
2018,,Calheta [R.A.M.],Município,,,,,,14.7
2018,,Câmara de Lobos,Município,,,,,,8.2
2018,,Caminha,Município,,,,,,12.3
2018,,Campo Maior,Município,,,,,,13.9
2018,,Cantanhede,Município,,,,,,13.2
2018,,Carrazeda de Ansiães,Município,,,,,,16.3
2018,,Carregal do Sal,Município,,,,,,13.5
2018,,Cartaxo,Município,,,,,,13.8
2018,,Cascais,Município,,,,,,10.1
2018,,Castanheira de Pêra,Município,,,,,,15.5
2018,,Castelo Branco,Município,,,,,,14.2
2018,,Castelo de Paiva,Município,,,,,,9.5
2018,,Castelo de Vide,Município,,,,,,22.5
2018,,Castro Daire,Município,,,,,,16.5
2018,,Castro Marim,Município,,,,,,18.4
2018,,Castro Verde,Município,,,,,,17.6
2018,,Celorico da Beira,Município,,,,,,16.4
2018,,Celorico de Basto,Município,,,,,,13.1
2018,,Chamusca,Município,,,,,,16.0
2018,,Chaves,Município,,,,,,13.0
2018,,Cinfães,Município,,,,,,12.7
2018,,Coimbra,Município,,,,,,10.7
2018,,Condeixa-a-Nova,Município,,,,,,11.1
2018,,Constância,Município,,,,,,13.0
2018,,Coruche,Município,,,,,,18.9
2018,,Corvo,Município,,,,,,15.5
2018,,Covilhã,Município,,,,,,12.7
2018,,Crato,Município,,,,,,22.2
2018,,Cuba,Município,,,,,,20.5
2018,,Elvas,Município,,,,,,14.4
2018,,Entroncamento,Município,,,,,,9.0
2018,,Espinho,Município,,,,,,11.4
2018,,Esposende,Município,,,,,,7.8
2018,,Estarreja,Município,,,,,,10.9
2018,,Estremoz,Município,,,,,,15.3
2018,,Évora,Município,,,,,,11.9
2018,,Fafe,Município,,,,,,10.0
2018,,Faro,Município,,,,,,10.2
2018,,Felgueiras,Município,,,,,,7.4
2018,,Ferreira do Alentejo,Município,,,,,,18.8
2018,,Ferreira do Zêzere,Município,,,,,,15.0
2018,,Figueira da Foz,Município,,,,,,13.6
2018,,Figueira de Castelo Rodrigo,Município,,,,,,18.2
2018,,Figueiró dos Vinhos,Município,,,,,,21.4
2018,,Fornos de Algodres,Município,,,,,,23.8
2018,,Freixo de Espada à Cinta,Município,,,,,,23.3
2018,,Fronteira,Município,,,,,,15.5
2018,,Funchal,Município,,,,,,11.3
2018,,Fundão,Município,,,,,,14.1
2018,,Gavião,Município,,,,,,27.0
2018,,Góis,Município,,,,,,23.3
2018,,Golegã,Município,,,,,,17.9
2018,,Gondomar,Município,,,,,,9.1
2018,,Gouveia,Município,,,,,,20.2
2018,,Grândola,Município,,,,,,14.5
2018,,Guarda,Município,,,,,,12.1
2018,,Guimarães,Município,,,,,,7.7
2018,,Horta,Município,,,,,,11.3
2018,,Idanha-a-Nova,Município,,,,,,27.0
2018,,Ílhavo,Município,,,,,,10.1
2018,,Lagoa,Município,,,,,,11.7
2018,,Lagoa [R.A.A.],Município,,,,,,7.8
2018,,Lagos,Município,,,,,,11.3
2018,,Lajes das Flores,Município,,,,,,19.6
2018,,Lajes do Pico,Município,,,,,,15.9
2018,,Lamego,Município,,,,,,11.8
2018,,Leiria,Município,,,,,,9.7
2018,,Lisboa,Município,,,,,,12.4
2018,,Loulé,Município,,,,,,11.2
2018,,Loures,Município,,,,,,9.2
2018,,Lourinhã,Município,,,,,,11.6
2018,,Lousã,Município,,,,,,9.2
2018,,Lousada,Município,,,,,,8.3
2018,,Mação,Município,,,,,,24.6
2018,,Macedo de Cavaleiros,Município,,,,,,15.2
2018,,Machico,Município,,,,,,12.3
2018,,Madalena,Município,,,,,,13.2
2018,,Mafra,Município,,,,,,8.3
2018,,Maia,Município,,,,,,8.1
2018,,Mangualde,Município,,,,,,13.2
2018,,Manteigas,Município,,,,,,18.6
2018,,Marco de Canaveses,Município,,,,,,7.9
2018,,Marinha Grande,Município,,,,,,10.8
2018,,Marvão,Município,,,,,,23.5
2018,,Matosinhos,Município,,,,,,9.5
2018,,Mealhada,Município,,,,,,11.5
2018,,Mêda,Município,,,,,,18.3
2018,,Melgaço,Município,,,,,,22.0
2018,,Mértola,Município,,,,,,18.2
2018,,Mesão Frio,Município,,,,,,14.8
2018,,Mira,Município,,,,,,14.0
2018,,Miranda do Corvo,Município,,,,,,15.2
2018,,Miranda do Douro,Município,,,,,,15.7
2018,,Mirandela,Município,,,,,,14.4
2018,,Mogadouro,Município,,,,,,15.3
2018,,Moimenta da Beira,Município,,,,,,13.5
2018,,Moita,Município,,,,,,10.8
2018,,Monção,Município,,,,,,17.1
2018,,Monchique,Município,,,,,,16.8
2018,,Mondim de Basto,Município,,,,,,11.8
2018,,Monforte,Município,,,,,,17.2
2018,,Montalegre,Município,,,,,,20.0
2018,,Montemor-o-Novo,Município,,,,,,15.8
2018,,Montemor-o-Velho,Município,,,,,,12.8
2018,,Montijo,Município,,,,,,10.1
2018,,Mora,Município,,,,,,24.5
2018,,Mortágua,Município,,,,,,12.0
2018,,Moura,Município,,,,,,17.2
2018,,Mourão,Município,,,,,,16.6
2018,,Murça,Município,,,,,,13.8
2018,,Murtosa,Município,,,,,,12.6
2018,,Nazaré,Município,,,,,,12.6
2018,,Nelas,Município,,,,,,13.3
2018,,Nisa,Município,,,,,,23.5
2018,,Nordeste,Município,,,,,,12.1
2018,,Óbidos,Município,,,,,,15.1
2018,,Odemira,Município,,,,,,12.5
2018,,Odivelas,Município,,,,,,8.5
2018,,Oeiras,Município,,,,,,9.5
2018,,Oleiros,Município,,,,,,19.7
2018,,Olhão,Município,,,,,,11.8
2018,,Oliveira de Azeméis,Município,,,,,,9.1
2018,,Oliveira de Frades,Município,,,,,,10.5
2018,,Oliveira do Bairro,Município,,,,,,11.8
2018,,Oliveira do Hospital,Município,,,,,,13.8
2018,,Ourém,Município,,,,,,13.0
2018,,Ourique,Município,,,,,,21.4
2018,,Ovar,Município,,,,,,9.0
2018,,Paços de Ferreira,Município,,,,,,7.2
2018,,Palmela,Município,,,,,,11.3
2018,,Pampilhosa da Serra,Município,,,,,,20.2
2018,,Paredes,Município,,,,,,7.3
2018,,Paredes de Coura,Município,,,,,,15.4
2018,,Pedrógão Grande,Município,,,,,,21.2
2018,,Penacova,Município,,,,,,13.8
2018,,Penafiel,Município,,,,,,7.7
2018,,Penalva do Castelo,Município,,,,,,16.3
2018,,Penamacor,Município,,,,,,22.6
2018,,Penedono,Município,,,,,,16.9
2018,,Penela,Município,,,,,,13.3
2018,,Peniche,Município,,,,,,13.4
2018,,Peso da Régua,Município,,,,,,12.2
2018,,Pinhel,Município,,,,,,15.5
2018,,Pombal,Município,,,,,,14.2
2018,,Ponta Delgada,Município,,,,,,8.4
2018,,Ponta do Sol,Município,,,,,,14.7
2018,,Ponte da Barca,Município,,,,,,14.8
2018,,Ponte de Lima,Município,,,,,,10.9
2018,,Ponte de Sor,Município,,,,,,14.8
2018,,Portalegre,Município,,,,,,13.5
2018,,Portel,Município,,,,,,16.0
2018,,Portimão,Município,,,,,,10.2
2018,,Porto,Município,,,,,,12.7
2018,,Porto de Mós,Município,,,,,,10.9
2018,,Porto Moniz,Município,,,,,,19.2
2018,,Porto Santo,Município,,,,,,9.3
2018,,Póvoa de Lanhoso,Município,,,,,,9.8
2018,,Póvoa de Varzim,Município,,,,,,8.0
2018,,Povoação,Município,,,,,,8.5
2018,,Proença-a-Nova,Município,,,,,,19.2
2018,,Redondo,Município,,,,,,14.6
2018,,Reguengos de Monsaraz,Município,,,,,,13.1
2018,,Resende,Município,,,,,,15.0
2018,,Ribeira Brava,Município,,,,,,10.8
2018,,Ribeira de Pena,Município,,,,,,16.3
2018,,Ribeira Grande,Município,,,,,,7.7
2018,,Rio Maior,Município,,,,,,11.3
2018,,Sabrosa,Município,,,,,,15.3
2018,,Sabugal,Município,,,,,,26.6
2018,,Salvaterra de Magos,Município,,,,,,13.4
2018,,Santa Comba Dão,Município,,,,,,14.3
2018,,Santa Cruz,Município,,,,,,7.9
2018,,Santa Cruz da Graciosa,Município,,,,,,15.0
2018,,Santa Cruz das Flores,Município,,,,,,17.4
2018,,Santa Maria da Feira,Município,,,,,,8.6
2018,,Santa Marta de Penaguião,Município,,,,,,14.5
2018,,Santana,Município,,,,,,17.3
2018,,Santarém,Município,,,,,,13.1
2018,,Santiago do Cacém,Município,,,,,,13.1
2018,,Santo Tirso,Município,,,,,,10.3
2018,,São Brás de Alportel,Município,,,,,,13.5
2018,,São João da Madeira,Município,,,,,,8.2
2018,,São João da Pesqueira,Município,,,,,,13.7
2018,,São Pedro do Sul,Município,,,,,,13.0
2018,,São Roque do Pico,Município,,,,,,13.3
2018,,São Vicente,Município,,,,,,13.9
2018,,Sardoal,Município,,,,,,18.9
2018,,Sátão,Município,,,,,,14.6
2018,,Seia,Município,,,,,,17.2
2018,,Seixal,Município,,,,,,8.6
2018,,Sernancelhe,Município,,,,,,12.7
2018,,Serpa,Município,,,,,,19.7
2018,,Sertã,Município,,,,,,14.1
2018,,Sesimbra,Município,,,,,,9.5
2018,,Setúbal,Município,,,,,,10.6
2018,,Sever do Vouga,Município,,,,,,10.7
2018,,Silves,Município,,,,,,13.8
2018,,Sines,Município,,,,,,12.5
2018,,Sintra,Município,,,,,,7.7
2018,,Sobral de Monte Agraço,Município,,,,,,11.7
2018,,Soure,Município,,,,,,15.4
2018,,Sousel,Município,,,,,,20.1
2018,,Tábua,Município,,,,,,16.9
2018,,Tabuaço,Município,,,,,,15.0
2018,,Tarouca,Município,,,,,,10.2
2018,,Tavira,Município,,,,,,14.8
2018,,Terras de Bouro,Município,,,,,,17.8
2018,,Tomar,Município,,,,,,16.2
2018,,Tondela,Município,,,,,,15.5
2018,,Torre de Moncorvo,Município,,,,,,20.6
2018,,Torres Novas,Município,,,,,,14.8
2018,,Torres Vedras,Município,,,,,,11.3
2018,,Trancoso,Município,,,,,,17.3
2018,,Trofa,Município,,,,,,8.3
2018,,Vagos,Município,,,,,,10.5
2018,,Vale de Cambra,Município,,,,,,10.6
2018,,Valença,Município,,,,,,13.4
2018,,Valongo,Município,,,,,,8.0
2018,,Valpaços,Município,,,,,,19.0
2018,,Velas,Município,,,,,,11.4
2018,,Vendas Novas,Município,,,,,,15.7
2018,,Viana do Alentejo,Município,,,,,,18.4
2018,,Viana do Castelo,Município,,,,,,11.3
2018,,Vidigueira,Município,,,,,,15.6
2018,,Vieira do Minho,Município,,,,,,14.7
2018,,Vila da Praia da Vitória,Município,,,,,,9.2
2018,,Vila de Rei,Município,,,,,,22.9
2018,,Vila do Bispo,Município,,,,,,12.4
2018,,Vila do Conde,Município,,,,,,9.4
2018,,Vila do Porto,Município,,,,,,11.5
2018,,Vila Flor,Município,,,,,,17.5
2018,,Vila Franca de Xira,Município,,,,,,8.0
2018,,Vila Franca do Campo,Município,,,,,,9.1
2018,,Vila Nova da Barquinha,Município,,,,,,14.2
2018,,Vila Nova de Cerveira,Município,,,,,,12.5
2018,,Vila Nova de Famalicão,Município,,,,,,7.6
2018,,Vila Nova de Foz Côa,Município,,,,,,19.1
2018,,Vila Nova de Gaia,Município,,,,,,8.9
2018,,Vila Nova de Paiva,Município,,,,,,16.5
2018,,Vila Nova de Poiares,Município,,,,,,13.5
2018,,Vila Pouca de Aguiar,Município,,,,,,14.8
2018,,Vila Real,Município,,,,,,10.4
2018,,Vila Real de Santo António,Município,,,,,,10.9
2018,,Vila Velha de Ródão,Município,,,,,,24.5
2018,,Vila Verde,Município,,,,,,9.6
2018,,Vila Viçosa,Município,,,,,,13.5
2018,,Vimioso,Município,,,,,,15.7
2018,,Vinhais,Município,,,,,,19.2
2018,,Viseu,Município,,,,,,10.2
2018,,Vizela,Município,,,,,,6.1
2018,,Vouzela,Município,,,,,,15.1
2019,,Abrantes,Município,,,,,,15.1
2019,,Águeda,Município,,,,,,9.6
2019,,Aguiar da Beira,Município,,,,,,28.2
2019,,Alandroal,Município,,,,,,17.8
2019,,Albergaria-a-Velha,Município,,,,,,10.2
2019,,Albufeira,Município,,,,,,8.1
2019,,Alcácer do Sal,Município,,,,,,15.4
2019,,Alcanena,Município,,,,,,15.3
2019,,Alcobaça,Município,,,,,,11.3
2019,,Alcochete,Município,,,,,,7.3
2019,,Alcoutim,Município,,,,,,31.9
2019,,Alenquer,Município,,,,,,10.5
2019,,Alfândega da Fé,Município,,,,,,17.7
2019,,Alijó,Município,,,,,,16.8
2019,,Aljezur,Município,,,,,,16.2
2019,,Aljustrel,Município,,,,,,16.2
2019,,Almada,Município,,,,,,11.8
2019,,Almeida,Município,,,,,,26.2
2019,,Almeirim,Município,,,,,,14.5
2019,,Almodôvar,Município,,,,,,18.7
2019,,Alpiarça,Município,,,,,,16.6
2019,,Alter do Chão,Município,,,,,,24.9
2019,,Alvaiázere,Município,,,,,,18.7
2019,,Alvito,Município,,,,,,15.5
2019,,Amadora,Município,,,,,,9.7
2019,,Amarante,Município,,,,,,9.6
2019,,Amares,Município,,,,,,10.3
2019,,Anadia,Município,,,,,,13.5
2019,,Angra do Heroísmo,Município,,,,,,11.0
2019,,Ansião,Município,,,,,,15.6
2019,,Arcos de Valdevez,Município,,,,,,16.2
2019,,Arganil,Município,,,,,,16.6
2019,,Armamar,Município,,,,,,13.9
2019,,Arouca,Município,,,,,,10.5
2019,,Arraiolos,Município,,,,,,13.8
2019,,Arronches,Município,,,,,,29.1
2019,,Arruda dos Vinhos,Município,,,,,,9.0
2019,,Aveiro,Município,,,,,,9.2
2019,,Avis,Município,,,,,,16.1
2019,,Azambuja,Município,,,,,,10.5
2019,,Baião,Município,,,,,,11.9
2019,,Barcelos,Município,,,,,,7.2
2019,,Barrancos,Município,,,,,,16.6
2019,,Barreiro,Município,,,,,,11.7
2019,,Batalha,Município,,,,,,8.4
2019,,Beja,Município,,,,,,14.0
2019,,Belmonte,Município,,,,,,13.3
2019,,Benavente,Município,,,,,,9.7
2019,,Bombarral,Município,,,,,,14.1
2019,,Borba,Município,,,,,,17.3
2019,,Boticas,Município,,,,,,18.5
2019,,Braga,Município,,,,,,6.9
2019,,Bragança,Município,,,,,,14.0
2019,,Cabeceiras de Basto,Município,,,,,,10.1
2019,,Cadaval,Município,,,,,,14.1
2019,,Caldas da Rainha,Município,,,,,,11.4
